time,temp,tmin,tmax,rhum,prcp,snwd,wspd,wpgt,pres,tsun,cldc
28/12/2018,2.8,-0.8,5.1,88,1.6,,7.1,22.2,1020.8,,5
29/12/2018,5.2,2,8.4,92,2.3,,5,16.7,1020.5,,6
30/12/2018,2.8,1.1,4,90,0,,4.6,14.8,1023.2,,8
31/12/2018,3.1,0.5,5.7,93,0,,4.4,11.1,1023.5,,8
01/01/2019,0.3,-1.4,2.8,94,0,,6.9,25.9,1026.2,,8
02/01/2019,1.1,-2.9,3,87,0,,8.9,31.5,1012.2,,6
03/01/2019,0.1,-6.6,2.2,86,0,,3.6,20.4,1015.2,,6
04/01/2019,-1,-4.5,2.5,71,0,,6.5,27.8,1022.5,,6
05/01/2019,-3.8,-11,0.5,79,0,,8,29.6,1019.5,,1
06/01/2019,-2.4,-5.9,0.2,82,0,,5.9,22.2,1012.2,,6
07/01/2019,-3.7,-12,-0.3,82,5,5,5,22.2,1022.4,,5
08/01/2019,-7,-11.9,-3.6,84,0,4,8,25.9,1020.3,,2
09/01/2019,-2.2,-9.2,1.5,75,0,3,6.5,18.5,1009,,6
10/01/2019,-0.3,-1.8,1.2,90,7.6,,10.4,31.5,1007.6,,8
11/01/2019,-0.9,-1.8,0.4,92,13.9,,6.8,27.8,1013.7,,8
12/01/2019,-3.5,-5.6,-1,86,0.1,15,8,29.6,1015.1,,5
13/01/2019,-6.4,-15.5,-1.3,83,0,14,4.2,18.5,1010.6,,4
14/01/2019,-1.6,-7.3,2.8,87,0,11,8.9,29.6,998.4,,4
15/01/2019,-2.4,-4.8,1,92,8.3,1,7.4,24.1,1006.8,,4
16/01/2019,-0.6,-12.7,5.9,80,0,13,9.5,27.8,1012.2,,4
17/01/2019,1.8,-3.9,6.1,82,0,10,6.5,20.4,1016.5,,2
18/01/2019,2.3,-4,8.6,80,0,7,7.8,20.4,1015,,1
19/01/2019,1.2,-2.7,2.5,81,0.5,,11.2,31.5,1021.3,,7
20/01/2019,0.6,-1.1,1.4,94,0,6,7.4,29.6,1018.8,,8
21/01/2019,0.5,-0.2,1.9,89,0.6,,9.8,24.1,1019.9,,8
22/01/2019,-1.2,-2.8,0,86,0,4,9.9,27.8,1019,,8
23/01/2019,1.4,-0.9,2.8,97,0.8,3,6,24.1,1005,,8
24/01/2019,-0.2,-1,1.2,93,3.8,,20,59.3,1002.5,,8
25/01/2019,-1.5,-2.5,-0.3,95,6.2,1,14.5,48.2,1009,,8
26/01/2019,-0.1,-2.1,0,95,9.9,,12.3,44.5,1006.3,,8
27/01/2019,-0.5,-2.2,1,94,0,1,5.2,24.1,1008.4,,8
28/01/2019,-1.1,-3.9,2.6,95,0,1,3,11.1,1006.1,,8
29/01/2019,1.3,-4.3,6.9,93,0,,2.9,14.8,1005.9,,8
30/01/2019,3.4,0,7.2,95,0.6,,5.6,22.2,1003.6,,7
31/01/2019,4.2,2.6,4.7,97,3.6,,4.7,16.7,1003.3,,8
01/02/2019,4.5,1.4,10.1,90,0,,8.6,29.6,1011.7,,5
02/02/2019,4.1,-2.1,11.9,86,0,,3.5,14.8,1014.3,,4
03/02/2019,5.8,-1.2,13.5,90,0,,3.2,13,1014.1,,7
04/02/2019,9.3,0.4,18.8,82,0,,6.1,27.8,1020.1,,4
05/02/2019,5,4,10.8,82,0,,14.7,40.8,1026.7,,8
06/02/2019,3.5,2.5,4.6,88,0,,8,27.8,1024,,8
07/02/2019,3.1,2.2,5.5,63,0,,9,31.5,1025.9,,8
08/02/2019,0.9,-4.9,5.1,84,0,,2.7,13,1023.2,,7
09/02/2019,1.9,-4.8,7.4,74,0,,5.6,24.1,1022.1,,3
10/02/2019,2.4,-5.2,8.8,80,0,,3.9,16.7,1020.2,,1
11/02/2019,5.5,-2.9,13.5,78,0,,3.6,18.5,1010,,4
12/02/2019,4.4,2.5,5.9,89,3.7,,5.9,20.4,1009.3,,8
13/02/2019,2.3,0.1,7.6,83,2.2,,6.3,16.7,1028,,5
14/02/2019,3.2,-4.3,7.5,71,0,,5,20.4,1028.8,,5
15/02/2019,3.2,2.1,6.3,78,0.2,,9.2,33.3,1030.5,,7
16/02/2019,4.3,-3.5,10.6,77,0,,6.4,20.4,1030.6,,1
17/02/2019,5.7,-3.9,13.7,78,0,,6.4,25.9,1026.5,,0
18/02/2019,5.8,-3.9,14.3,77,0,,4.1,24.1,1024.5,,0
19/02/2019,5.4,-2.3,15.6,79,0,,3.1,14.8,1022.4,,0
20/02/2019,7.8,-2.1,15.2,73,0,,7.7,25.9,1017.6,,1
21/02/2019,7.8,-1,13.3,60,0,,7.3,29.6,1023.3,,4
22/02/2019,2.2,-1.4,9.1,74,1.2,,10.3,59.3,1018.6,,6
23/02/2019,-3.2,-6,0.2,50,0.3,,13.5,57.4,1035.1,,6
24/02/2019,-1.7,-7,3.1,58,0,,5.9,22.2,1038.2,,6
25/02/2019,0.1,-8,5.9,63,0,,10.4,37,1033.9,,2
26/02/2019,2.2,-4.2,8.4,64,0,,8.7,25.9,1020.3,,4
27/02/2019,4.9,0.5,9.6,60,0,,5.6,18.5,1019,,7
28/02/2019,7.7,-3.9,16.1,57,0,,11.6,42.6,1011.7,,3
01/03/2019,10.6,2.5,18.5,44,0,,6.2,29.6,1004.8,,4
02/03/2019,3.4,-1,12,72,0,,8.6,38.9,1011.6,,4
03/03/2019,4.3,-3.3,10.3,64,0,,6.2,18.5,1019,,3
04/03/2019,8.2,-3.3,16.3,62,0,,9.3,33.3,1013.3,,0
05/03/2019,11.4,2.1,19.4,48,0,,13.9,46.3,1008.1,,4
06/03/2019,10.2,3.5,17.3,48,0,,9.7,33.3,1016.6,,4
07/03/2019,8.4,-1.6,17.3,60,0,,3.9,20.4,1021.6,,3
08/03/2019,13.9,1.2,24.2,52,0,,6.8,29.6,1017.2,,3
09/03/2019,14.5,5.4,21.2,48,0,,10.6,38.9,1017.4,,3
10/03/2019,14.2,7.1,21.2,47,0,,14.8,59.3,1013.2,,2
11/03/2019,14.1,9.9,20.4,40,0,,10.8,38.9,1008.4,,5
12/03/2019,4.6,1.6,13,88,29.5,1,8.4,38.9,1015.7,,7
13/03/2019,3.3,-2.8,10.2,72,0,,4.8,20.4,1019.3,,
14/03/2019,6.1,-1.8,11.7,69,0,,3.2,20.4,1012.8,,5
15/03/2019,8.2,0.7,13.7,70,0.2,,8.1,31.5,1008.9,,4
16/03/2019,9.5,1.7,18.5,57,0,,12.5,46.3,1008.4,,3
17/03/2019,12,0.6,20.4,64,0,,4.8,25.9,1014.3,,2
18/03/2019,14.5,0.8,25.4,64,0,,3.9,18.5,1012.4,,0
19/03/2019,11.9,6.9,18.6,65,0,,14.4,37,1016.6,,3
20/03/2019,10.1,5.9,15.6,65,0,,12.4,33.3,1026.7,,4
21/03/2019,9.2,7.6,13.8,60,0,,7.5,25.9,1032.5,,6
22/03/2019,10.4,-0.8,17.9,63,0,,5.3,25.9,1029.1,,2
23/03/2019,10.1,0.3,16.8,58,0,,5.3,22.2,1024.7,,3
24/03/2019,10.6,-3,18.4,40,0,,7.6,33.3,1021.8,,0
25/03/2019,13.8,-0.2,22.8,43,0,,7,31.5,1011.2,,0
26/03/2019,7.9,6.1,14.9,73,3,,10.1,35.2,1014.4,,5
27/03/2019,8.4,0.5,15.1,64,0.4,,7.7,27.8,1022.3,,4
28/03/2019,7.4,-3.7,13.6,50,0,,4.4,22.2,1029,,0
29/03/2019,7.4,-1.4,13,57,0,,8.9,35.2,1028.6,,4
30/03/2019,9.6,-1.2,17.9,64,0,,5.2,24.1,1025,,2
31/03/2019,11.4,-0.3,20.2,65,0,,3.4,20.4,1018.8,,0
01/04/2019,13.7,0.4,23.2,58,0,,8.7,35.2,1015.8,,2
02/04/2019,9.1,8.3,16.9,31,0,,15.7,46.3,1022.8,,6
03/04/2019,7.7,-2.1,14.7,45,0,,7.9,33.3,1021.8,,3
04/04/2019,7.8,1.1,15,54,0,,9.4,29.6,1018,,1
05/04/2019,9.4,2.1,19.1,65,0,,12.8,35.2,1014.8,,1
06/04/2019,9.2,6.1,14.6,67,0,,13.6,37,1014.3,,5
07/04/2019,10.8,4.1,16.3,65,0,,6.6,24.1,1011.4,,6
08/04/2019,10.5,7.5,12.1,89,1,,8.4,29.6,1006.8,,8
09/04/2019,12.4,8.8,17.7,78,2.4,,12,35.2,1004.2,,8
10/04/2019,11.9,6.1,17.5,81,0.4,,4,18.5,1005.6,,6
11/04/2019,11,7.7,14.7,97,20,2,6.2,22.2,1007.6,,8
12/04/2019,10.9,9.3,14.6,88,2.4,,9.5,31.5,1012,,8
13/04/2019,8.1,6.4,10.3,92,39,2,12.5,37,1014.1,,8
14/04/2019,9.1,7.2,12.3,82,0.8,,6.5,24.1,1014.7,,8
15/04/2019,9.1,6,12.9,70,0,,5,27.8,1018,,7
16/04/2019,10.3,3.6,17.6,72,0,,8.9,29.6,1017.5,,6
17/04/2019,8.5,0.1,15.6,75,0.2,,6.8,29.6,1018.4,,5
18/04/2019,9.3,5.9,12.2,84,3.8,,7.1,25.9,1025.2,,8
19/04/2019,9.8,2.1,18.3,74,0.2,,8.6,35.2,1024.9,,6
20/04/2019,9.4,2.1,15.6,67,0.2,,6.7,31.5,1027.5,,4
21/04/2019,11.3,0.1,18.6,71,0.4,,7.2,29.6,1023.5,,4
22/04/2019,10.9,5.9,16.6,63,0.6,,10.1,35.2,1022.1,,6
23/04/2019,10.5,4,15.9,56,0,,11.4,38.9,1025.6,,6
24/04/2019,12.1,7.9,19.1,68,0.6,,10.7,31.5,1025.2,,4
25/04/2019,13.7,6.7,22.8,68,0,,7.9,25.9,1023.8,,1
26/04/2019,16.1,5.9,25.4,67,0,,4.1,16.7,1019.5,,1
27/04/2019,18.1,6.3,26.3,65,0,,5,22.2,1013.1,,4
28/04/2019,16.3,12.4,21.2,66,0,,14.4,42.6,1010.3,,4
29/04/2019,15.4,5.2,22.1,69,0,,6.2,22.2,1010.9,,4
30/04/2019,15.3,8.9,22,78,6,1,7.7,29.6,1006.9,,6
01/05/2019,13.8,8.3,18.8,70,0,,16.1,53.7,1005.4,,4
02/05/2019,16,9.8,21.8,71,0.6,,6.1,31.5,1007.5,,6
03/05/2019,17.4,5.8,24.5,67,0,,5.2,29.6,1009.3,,3
04/05/2019,17.7,7,25,71,0,,5.2,25.9,1007.7,,5
05/05/2019,18.1,9,23.8,64,1.8,,7.7,25.9,1004,,4
06/05/2019,15,12.5,19.2,84,10.8,,7.4,25.9,1002.8,,7
07/05/2019,9.8,8.5,12.7,94,15.2,,6.3,25.9,1006.9,,8
08/05/2019,11.7,5.1,16.1,75,0.2,,4.3,18.5,1014.9,,7
09/05/2019,13.6,5.4,18.2,70,0,,4.2,18.5,1011.8,,6
10/05/2019,12.9,10.2,18,90,8.8,,3.6,20.4,1007.7,,7
11/05/2019,14.8,7.3,21.3,81,0.2,,3.6,18.5,1013.2,,6
12/05/2019,16.9,9.2,23.6,71,0.2,,8,27.8,1017.8,,3
13/05/2019,16.1,10.2,21.9,73,0,,10.1,33.3,1019.9,,4
14/05/2019,14.4,12.7,18.5,88,11.4,,8.8,33.3,1016.9,,8
15/05/2019,15.5,13,19.2,88,0.2,,8,31.5,1012.3,,8
16/05/2019,15.8,13.1,21.1,86,6.2,,7.1,25.9,1011.9,,8
17/05/2019,16.4,10.5,22.7,91,7,,4.6,16.7,1011.8,,6
18/05/2019,19.4,13.5,25.9,80,0.2,,4.8,18.5,1009,,5
19/05/2019,20.7,10.9,27.5,77,0,,5.6,22.2,1008.6,,2
20/05/2019,20.4,12.9,27.3,71,4.6,,8.4,37,1006.9,,6
21/05/2019,18.6,12.7,23.2,72,0,,8.9,31.5,1010.7,,2
22/05/2019,18.8,8.9,24.3,69,0,,8.9,35.2,1011.8,,3
23/05/2019,19.1,12.9,24.7,66,0,,11,29.6,1010.4,,2
24/05/2019,16.6,12,24.2,82,27.8,,5.4,22.2,1008.6,,6
25/05/2019,18.4,12.1,24.3,82,0.2,,5.2,27.8,1010.3,,6
26/05/2019,20.8,9.8,27.5,74,0,,4.3,20.4,1014.8,,3
27/05/2019,21.7,11.6,28.4,71,0,,6.4,27.8,1015.3,,4
28/05/2019,20.7,13.3,28.3,68,0,,9.5,33.3,1011,,3
29/05/2019,22,16,28,76,0,,6,25.9,1009.6,,3
30/05/2019,22.3,16.9,26.9,76,18.8,,6.6,20.4,1015.1,,5
31/05/2019,19.7,15.6,25.2,82,14.8,,5.7,24.1,1017,,6
01/06/2019,19.7,15.4,25,86,24.6,,4.9,18.5,1016.4,,6
02/06/2019,20.8,13.4,26.4,83,0,,3.5,18.5,1015.7,,6
03/06/2019,19.8,16.7,24.9,86,22,,7.7,25.9,1013,,7
04/06/2019,18.1,14.7,24.6,88,3.6,,6.6,24.1,1012.6,,6
05/06/2019,20.1,12.6,26,81,0,,6.5,24.1,1012.9,,6
06/06/2019,20.9,14.9,26.7,84,0,,4.7,18.5,1014.2,,5
07/06/2019,23.2,14.5,28.7,78,0,,5.6,22.2,1016.6,,2
08/06/2019,23.8,14.7,30.1,77,0,,5.3,22.2,1017.3,,2
09/06/2019,23.6,16.7,28.6,74,0,,6.5,25.9,1019.1,,2
10/06/2019,22.7,15.5,29.7,78,13,,7,33.3,1016.3,,4
11/06/2019,21.8,17.7,28.1,85,20.2,,7.5,31.5,1012.4,,7
12/06/2019,24.2,17.1,31.3,72,0,,4.8,22.2,1013,,4
13/06/2019,25,16.2,32.7,69,0,,3.8,16.7,1014.9,,2
14/06/2019,25.2,16.4,31.1,70,0,,5.9,22.2,1016.7,,2
15/06/2019,24.9,18.6,31.3,68,0,,5.9,22.2,1015.7,,4
16/06/2019,24.9,17.5,31.7,71,0,,4,18.5,1013.1,,3
17/06/2019,25.9,16.3,32.5,75,0,,5.2,22.2,1013.3,,3
18/06/2019,25.2,20.3,30.6,67,0,,7.5,25.9,1015.2,,2
19/06/2019,24.9,16.6,30.8,69,0,,5.7,24.1,1013.9,,3
20/06/2019,23.2,17.2,32.1,77,1,,5.9,24.1,1012.5,,3
21/06/2019,24.1,15.3,31.4,76,0.2,,3.5,16.7,1013.5,,4
22/06/2019,25,16.3,31.7,79,1.4,,2.8,16.7,1015,,2
23/06/2019,25.8,16.8,31.9,73,0,,3.9,20.4,1014.4,,1
24/06/2019,24.6,20.7,30.9,70,5.4,,7.9,25.9,1015.5,,6
25/06/2019,23.9,18.6,31.9,77,5.2,,8.8,35.2,1020.1,,6
26/06/2019,25.6,19.6,30.2,67,0.6,,8.8,35.2,1022.5,,1
27/06/2019,26.9,15.4,33.1,68,0,,6.9,29.6,1016.1,,0
28/06/2019,22.3,17.6,27.9,68,0,,7.8,29.6,1012.1,,5
29/06/2019,21.3,16,26.3,58,0,,6.4,25.9,1017.3,,5
30/06/2019,23.2,11.9,29.2,60,0,,6.3,25.9,1019.4,,2
01/07/2019,26.6,14.5,33.2,62,0,,5.7,25.9,1017.7,,0
02/07/2019,28.3,16.4,36.1,70,0,,5.9,22.2,1013.1,,0
03/07/2019,24.7,18.5,33.6,73,4.4,,6.6,25.9,1013,,2
04/07/2019,24.1,16.9,29.7,70,3,,6.5,24.1,1017.4,,3
05/07/2019,22.6,16.6,28.9,83,35.8,,4.4,25.9,1015,,3
06/07/2019,24.3,15.6,31.2,70,0,,4.6,20.4,1011.7,,2
07/07/2019,25.8,16.1,32.8,68,0,,5.9,25.9,1008.8,,1
08/07/2019,22.1,18.6,27.5,83,4,,7.3,24.1,1008.2,,4
09/07/2019,20.1,15.3,25.7,77,0,,4.8,20.4,1012.8,,5
10/07/2019,19.9,13.7,25.4,68,0,,6.1,22.2,1010.4,,7
11/07/2019,18.8,10.3,25.3,68,0.2,,5.6,27.8,1010.8,,4
12/07/2019,18.8,11.2,25.1,73,4.6,,4.8,18.5,1011.9,,4
13/07/2019,20.4,11.6,27.3,68,0,,3.9,20.4,1010.6,,5
14/07/2019,17.6,13.8,22.3,85,5.8,,5,20.4,1007.7,,7
15/07/2019,17.6,10.8,24.9,84,0.2,,3.8,18.5,1009.2,,5
16/07/2019,19.8,12.2,25.5,74,0,,4.4,18.5,1011.2,,4
17/07/2019,22.2,12.4,28.9,67,0,,5.1,22.2,1009.8,,2
18/07/2019,22.3,14,28.4,68,0,,6,24.1,1011.7,,3
19/07/2019,22.6,13.7,30.5,72,0,,4.9,18.5,1015.5,,2
20/07/2019,24.1,14.5,31.5,70,0,,3.4,16.7,1018,,3
21/07/2019,25.5,14.8,32.9,69,0,,3.9,16.7,1018.4,,1
22/07/2019,25.5,16.3,34.2,69,0,,4.8,18.5,1017.6,,2
23/07/2019,21.7,17.2,27,81,4.4,,5.3,18.5,1016,,6
24/07/2019,22.9,17.4,28.8,70,3.2,,5,24.1,1015.4,,6
25/07/2019,24.2,15.2,30.6,70,0,,3.3,18.5,1016.7,,4
26/07/2019,25.6,15.6,32.3,70,0,,4,18.5,1012.6,,4
27/07/2019,26.4,16.3,33.5,69,0,,4,22.2,1007.7,,0
28/07/2019,25.9,17.6,33.2,52,0,,8.9,27.8,1007.3,,1
29/07/2019,21.5,18.8,28.6,76,6.2,,6.2,20.4,1005.2,,6
30/07/2019,24.5,14.9,30.8,74,0,,4.4,20.4,1006.2,,3
31/07/2019,26.6,16.4,35,68,0,,5,18.5,1008.2,,2
01/08/2019,23.4,19.9,28.2,81,10.4,,5.8,20.4,1011.9,,6
02/08/2019,24.4,16,31.9,73,0,,4.6,20.4,1011.4,,2
03/08/2019,23.3,19.6,30.5,73,2,,7.2,35.2,1005.4,,5
04/08/2019,19.9,15.5,25.7,82,16.4,,5.2,22.2,1009.5,,5
05/08/2019,21.4,11.1,28.4,71,0,,4,22.2,1014.5,,2
06/08/2019,23,12.9,30.4,68,0,,3,24.1,1015.7,,1
07/08/2019,25.3,13.2,33.1,66,0,,3.8,20.4,1014.9,,0
08/08/2019,26.8,14.6,35.5,65,0,,3.3,16.7,1012.5,,1
09/08/2019,25,16.7,31.1,78,0.6,,4.5,22.2,1012.5,,3
10/08/2019,26.4,18.1,33.3,68,0,,5.3,24.1,1015.2,,2
